qdot_boil,Pout_frac,Pout_time,mdot,T0,P0,accident,accident_time
13949.68415538409,0.300794137828277,20.797716030449205,305.04495866858696,13.688737223173366,0.402621922164057,No accident,None
10882.835723526374,0.42586138958770486,17.19887817342883,332.17897909077703,9.511115837380324,38.770595934744264,No accident,None
33087.357992423014,0.21363684434238234,12.796598660927565,316.28860362742773,17.190065512413966,6.201375219856309,boiler dryout,1.0705771935688626
47459.39080074328,0.3234390103475379,15.56980193400212,327.7539578599118,10.358702461273452,16.014227221084976,boiler meltdown,1.3685925571844963
48554.88904812317,0.20312448783691328,6.076428848140963,322.87935439833655,10.98689848010022,24.383706017663645,boiler meltdown,1.050342606171825
14016.208016197446,0.08717394847691039,4.041014428582011,302.2247574612772,14.042151253874527,29.735015069814512,boiler dryout,4.632066935349019
26631.167525420242,0.3108581428574206,11.857671905048315,334.06489335087923,13.625126163990881,17.028075155937458,boiler meltdown,4.1284113647196214
28525.613780226868,0.055720491151042745,15.238816520627317,317.9348633493185,5.304370818464206,4.7764016216865945,turbine rotation limit,6.150747392864765
39614.55378226156,0.3318100682922152,5.128180613830661,332.31876416255,8.537012019258027,55.239186984730885,boiler meltdown,1.1785776654399107
39036.20185371619,0.43122692698283444,16.828867406541665,301.3015516452412,16.16004240618875,56.288069893245506,turbine rotation limit,28.308117994768107
26686.184550316022,0.28680865746333084,5.88787149842557,315.1383619836705,14.664196520900523,33.225305644327996,boiler dryout,2.029015886699026
47497.81085174699,0.41744589551209266,23.949942177050126,332.5365001240442,18.570544312237335,30.416744714547402,boiler dryout,0.8343072159262486
41072.56787540925,0.36598199794979935,10.479959848264242,334.2829790534448,18.31397784680422,41.28181129859094,boiler dryout,0.598268753707704
15613.962493076058,0.15389625835261134,21.561571655311628,308.9363780998513,8.052346130214714,59.75324776879732,No accident,None
45685.22903077381,0.29192136374073596,8.670577276236603,326.7611121080853,5.501863391905449,39.303151498863116,boiler meltdown,1.1397629029825112
33824.4278994728,0.19692080652691007,6.302241276261886,309.53989654659006,14.556715430150248,41.70257971302382,boiler dryout,1.5378237680537346
23899.74773391482,0.12406919921690476,9.115797305598264,309.9125444779338,18.446626001212543,53.38284776148741,boiler dryout,1.265784001905907
47151.354523455164,0.4771732124077607,15.782701046471333,313.90266404280146,8.300503036686774,4.225989467853973,boiler meltdown,1.6440258057152768
49600.74368870384,0.12377731373630331,18.09527258956269,331.00304684320963,10.390981964259229,1.314695689531411,boiler meltdown,1.3240928879374778
23874.609701657424,0.4822262353311965,24.165045772131265,339.7795693760901,9.131602615283384,12.475002441891561,No accident,None
43500.699584929665,0.15529742508614258,23.837765325752315,307.77660978629785,11.839583467244802,12.905459163915474,turbine rotation limit,10.009302887460121
22961.15628655204,0.3010072793551443,13.979465924762248,322.8905149455252,9.21055721548706,25.192484016486773,No accident,None
25878.436371254276,0.2287386296613642,8.477866648931936,308.880258856046,7.340513849339742,57.157819696180574,boiler meltdown,3.548272021398416
13970.08262749873,0.17310489267754212,16.146181077438108,334.96323588195077,17.91052989088058,47.116259218853706,No accident,None
35816.30993182401,0.38856587309282126,15.24075953390265,315.04328155981426,14.9296496943422,19.52353533153814,No accident,None
36314.84761747383,0.37785489725450716,20.410812407147215,321.7837495853154,8.47556317519626,21.05303880451141,turbine rotation limit,7.098680105349608
23014.940007304678,0.4461911246618258,27.809930255428807,316.86517415554954,17.08429835589984,52.50361460293762,No accident,None
17274.990828325474,0.4058170308379542,18.576812792575765,334.71600989940225,11.682978196203724,25.386777978842783,No accident,None
34691.59045843342,0.36390131238961426,8.57864879893729,324.7414197860199,10.113293420866931,1.8800059445958417,boiler meltdown,1.7563999268171355
16598.473327976695,0.27675496876275535,17.754866345252672,337.91006436845123,5.127787598852286,57.04259692774891,No accident,None
21586.74403293962,0.4594941212913263,17.345711739585923,324.2395653159538,16.10227960849368,17.784486565026743,No accident,None
20092.50289224039,0.3389397368911652,5.8981068046887675,305.722654455856,18.29121427378803,43.60472424330612,boiler dryout,1.2678554715224284
40348.36229535591,0.48732041220737726,8.550503041126532,339.4590537577227,10.108935309417303,33.5796725922971,boiler meltdown,1.188310330968553
32688.991353160167,0.1400811966794684,10.361562375752133,314.0905418298667,16.710164805309,55.05018225439803,boiler dryout,0.9863564820276605
29479.23136379795,0.4878698429529156,18.60108580586566,333.785884036924,12.670736168175635,44.2050590743485,No accident,None
14400.430155052345,0.15627059161919934,18.845029935956518,304.4008775424153,5.89728521519154,36.53017646355939,No accident,None
49260.09951592221,0.057107094616501035,9.106227163505167,322.50300405059073,17.26909750404262,41.759648976431606,boiler dryout,0.5164759019616115
19405.40712675579,0.3244727484694337,28.282086720365026,306.5656619768644,14.735734415562083,52.381774182721585,No accident,None
39858.878099032765,0.31699314727019695,14.855656092361983,332.0299036935546,16.21627968470577,45.4114091569877,boiler meltdown,2.131697624269542
16066.38820541745,0.2923163395038221,10.77900179042959,332.85232782380274,11.029472042038648,44.698424673210944,No accident,None
21280.9825974036,0.20536974237056987,18.558303964440192,318.31350813118263,7.889833974164558,7.872441944176121,No accident,None
41024.21271272731,0.23554521279403007,27.553223003257067,303.97206330679273,7.9635884842052675,26.842677779232275,turbine rotation limit,8.330530337805298
14500.361087462408,0.46523315224741946,10.761540598490265,318.82320330825405,13.628564612857796,40.047543844778815,No accident,None
36179.423419348816,0.26768590644334556,17.742685332708458,320.43161512757644,5.745936698946507,3.447105328080271,boiler meltdown,3.0529467284073046
16566.742633312562,0.30770853866378,29.103346203379,304.13929578267283,7.4240849920716805,56.89323052965891,No accident,None
13171.181100854592,0.4324916040048874,6.388983863405868,326.09086690873335,15.830838262823388,16.51515421016135,No accident,None
42593.52158692179,0.44111546418325237,9.180674282594904,320.8734675430654,15.806058460472746,10.687743035592177,boiler dryout,1.2680521440903916
35175.921647666924,0.14729791295461642,11.405325458562322,328.37761149726305,7.808617805691752,55.99488627503129,boiler meltdown,1.8355159703759079
18632.549298587044,0.24157785954498567,29.810847805892006,302.9380555667042,19.688973993860223,11.194345915864153,No accident,None
18655.82009594717,0.40919380126229254,24.07822503450686,333.46861839959826,17.05574650455288,47.19936245273311,No accident,None
11819.527995030432,0.15488728520755857,16.927165534167486,311.26016179907793,7.008022438144392,35.36900579642151,No accident,None
10147.52422624325,0.09775973043562017,25.035039590240903,330.7479737103439,18.81045585612828,39.03740578266426,No accident,None
22277.50259419586,0.1424558812976548,10.998944183574471,325.17927147695065,18.84443231022243,1.2552620653930413,boiler dryout,1.5071876216277293
19546.282741688163,0.08781756374634311,17.044865685866135,301.2630842723713,10.885027867512225,25.724020148105097,No accident,None
19180.87546568382,0.3728168119186145,5.987547790151297,329.43078951396143,5.168400219598938,22.60852410102039,boiler meltdown,3.42485933926044
42230.823152046505,0.29078234163006816,24.571109211299916,302.7279459193579,8.754653131230533,14.65191684600548,turbine rotation limit,6.620836511115664
30213.533432272754,0.05884207405786582,7.137830638147543,337.4446450854693,14.228219698654662,39.040147987619584,boiler meltdown,1.7972043553216401
38868.0869458556,0.3216009092502719,17.922620184949274,324.08131242809634,12.118532378142312,43.26367823510591,boiler meltdown,3.026385511145564
33530.35510244524,0.2906144620547266,29.1742469338192,307.67160352542754,9.24510864927889,49.44727224814539,No accident,None
36783.425204802035,0.06871337423024589,11.523027877865086,318.8511962698129,13.878828692308625,10.378898911116865,boiler meltdown,2.2061253072236973
20983.99757719596,0.12322012093078791,29.196129390573773,315.92148187660297,10.509536384527777,24.3557055140036,No accident,None
41956.89690705371,0.11165038534703908,26.898139504813578,310.7862522382893,12.485291379993742,17.608486590495176,No accident,None
25828.1525174731,0.3489233459609339,20.37754139845928,326.8321092435932,6.45174624665732,53.489065536816746,turbine rotation limit,28.37811547442792
27680.725244719328,0.1646393757021125,21.987897007102518,307.4905602025138,8.470047154716982,53.05222404606631,No accident,None
21047.06381240568,0.2237001637070717,5.461627603187569,318.872708882625,18.852320288149002,54.937826573442116,boiler dryout,1.027426198705573
43005.631214908164,0.18524499511278708,11.69244057215127,323.0981586233403,16.304735755464577,58.93925926946345,boiler dryout,1.4466094765308584
46619.021859392924,0.4182597464654121,9.733352411274897,315.38348452357076,19.19430878135548,29.1141548039777,boiler dryout,0.4787267471990914
23784.63303292395,0.17940703017767456,13.74626846453003,303.4731961220703,18.335968843237936,27.852608252904734,boiler dryout,2.2842282708792494
22033.342931548123,0.15405877349035946,26.05899803321872,335.8874898925908,19.924261644048947,53.48657348961557,No accident,None
21203.11836976368,0.10205368186711955,25.143069802219205,337.62214864602703,13.24543934743176,58.26903804497289,No accident,None
37208.99220617208,0.3377556285020997,24.349140416419583,322.77142630282543,17.71176864135731,28.357131057079144,boiler dryout,2.078588118328376
44109.98099136384,0.1766143787402331,10.598884658812263,312.75690194067283,9.724926200308794,9.12253116464852,boiler meltdown,1.5240224121587436
21908.596357261336,0.25777816388625724,25.9530756280674,335.4789240881238,7.44642462542248,39.64007889545964,No accident,None
36484.682958974525,0.34946612155915685,19.12641247807829,337.8087623905342,7.000657287016128,5.63934813077063,boiler meltdown,2.238223416912472
38231.30049083302,0.3226398794972486,12.62717799354236,321.2264773630012,19.54407410133986,19.36641140518483,boiler dryout,0.651258505140904
26244.814572807394,0.13907509927751505,7.37742481504084,333.2183549718831,13.61923724828217,51.58423938978654,boiler meltdown,2.4091832550194923
25170.17302823664,0.14803163999415256,14.055873601243505,330.45137890735793,13.654889267014832,56.200404071048546,No accident,None
15198.23646715988,0.22273713000780143,10.218376713931978,315.2020206170221,11.422822727797113,6.702110694954204,No accident,None
26820.98980128501,0.414435093781809,20.41966983219576,321.58864421105176,8.183117008358288,10.456344535087215,No accident,None
22705.42056456956,0.1008973335152823,28.482249438564047,337.74911828490707,11.692004747162635,31.52277431140448,No accident,None
41800.08539104409,0.4666809608493209,26.169501523517802,301.6014411487804,10.24530776717732,30.948767711421837,turbine rotation limit,13.39606528727896
34386.90369994972,0.2322243954197757,14.285114649670577,312.29889045630443,19.3189823615538,19.837911632014432,boiler dryout,0.8992817070083936
48707.75844392923,0.08973655296995865,4.085927082420442,336.08877409561507,6.705655502788673,38.565524478345985,boiler meltdown,0.8684772849379221
22936.819931617632,0.2954899187266566,28.233433107478564,302.4343666599543,9.49052450790919,44.3214157176082,No accident,None
48297.68771904517,0.10882372265134334,25.076563461181085,300.94474264361764,12.136124706752653,45.851290737005975,turbine rotation limit,7.489446469014743
17985.485062424945,0.4612008622157302,20.869866136514315,333.37866193392,6.554789594730195,30.353149781413048,No accident,None
46918.557635340134,0.07822935856029184,13.256107325829205,313.38505078324954,9.85478070967541,41.880653426732,boiler meltdown,1.529956623734662
23723.98595595973,0.3841483478118226,12.316540302407116,328.3644503790917,7.482256821084087,56.80081903802224,boiler meltdown,7.919916039623535
34058.23271585755,0.0572872685720911,23.214709014749776,320.75800144297153,9.200199580858412,33.82144704726359,turbine rotation limit,19.534349546519483
46843.60058968374,0.4314848416111544,26.731385472960838,333.15810431277976,15.871273713253537,44.64511914714076,turbine rotation limit,15.232235339004228
12396.45820973398,0.44098921424328774,20.692295828064605,322.4014639067244,16.3340236976143,41.74997809585763,No accident,None
11399.243161052918,0.06807366134419811,19.66633006606597,303.64421168700625,8.084802611342461,16.19094188628049,No accident,None
48880.101820767915,0.2211836150943824,21.898789621425237,302.24885723817147,8.49939902378793,52.887904106696624,boiler meltdown,3.0537545144634772
13882.36206495081,0.37236506233561817,14.207198038699127,337.22553459345175,6.90611603890016,0.29938160755079934,No accident,None
37318.76569564559,0.39314641533134626,20.30788486970325,326.611715111612,12.691034285149486,39.841097999566074,turbine rotation limit,16.099696029572907
48326.83119774256,0.18424781529576267,15.832289955696348,339.868836161522,8.353911068338533,42.714422908588304,boiler meltdown,1.1072698114221906
12594.920956030488,0.33663541169123157,20.603020073217337,330.73247950721776,8.89005447328615,31.621846817974323,No accident,None
43857.72795026914,0.22226476411960283,11.972894626837832,307.2731919173642,15.871182233933995,18.67882681607441,boiler dryout,1.5471581190060077
41300.87954334129,0.4612826254254869,17.46437881595863,320.9884391175207,11.143809304909453,13.033369183945304,boiler meltdown,2.361022257009912
49150.45365629542,0.4991765856150546,5.200662951773516,319.6463163306189,6.2526227344958185,6.159309592435482,boiler meltdown,1.0262742108600575
45888.96194291476,0.08398399931353139,17.484265046798015,321.82848574182196,11.873988098008109,0.037472533486782034,boiler meltdown,1.8091486884459387
39627.55929749945,0.22483316511625812,7.406740246180204,328.69236598001,16.81165877353321,15.678547578715975,boiler dryout,0.6238601566125663
28018.299180421604,0.22270515316734157,8.730940466816811,316.6573589666839,6.352332251773674,14.997891046535516,boiler meltdown,2.69225669540728
49994.68446952283,0.21600136208706572,21.17821156373485,314.63511885652855,16.853160374844762,8.796895785772262,boiler dryout,0.8567694136563558
13538.824127615375,0.3171501013075092,14.79384276516544,339.4357151462161,7.524672380739038,10.596398140146944,No accident,None
29345.921078101856,0.25728791029284936,26.909696437214624,303.3838146054776,15.522003200289754,8.050426533856587,No accident,None
15730.46957377598,0.11491590124569828,7.543668360354587,310.6656006864313,15.96506429394592,2.183177184493683,No accident,None
35046.21782384608,0.16081942187288206,20.78725168756817,309.8674202078091,6.935785141433891,42.99426134602201,turbine rotation limit,6.465253501599965
15610.535426997547,0.19381874070487065,15.743869395516715,321.6430441418949,6.9784065471764904,31.88866063725422,No accident,None
26619.736124570183,0.4481012756714892,7.089751665664677,338.9415667357898,14.802497813639738,5.7711868687540075,boiler meltdown,2.1675852029809914
41999.470826812794,0.306650058293567,16.444062321541907,333.3011411974686,11.21322527179522,58.537056548125705,boiler meltdown,1.6610385037415334
25307.014957208812,0.14464165961414643,7.848578318650034,302.21595283577545,12.564538739419334,16.296701884282637,boiler dryout,3.424360679044735
26899.21372835119,0.43293221208220223,7.761631332226652,336.5088200905541,7.249838308387213,17.801421462762608,boiler meltdown,2.079216082381706
37386.35305709159,0.21625628188349877,12.198484648204138,317.75943558449956,8.719807507181299,15.08945458100764,boiler meltdown,2.0231749945061837
18361.35530415351,0.24939673316573113,11.384094621931554,309.94505509215054,19.647989033838016,8.868359979841538,boiler dryout,2.685536691155589
42233.68852539045,0.2755180082281582,29.802362583255544,322.64097281176686,13.100887337529684,24.43543010134703,No accident,None
21982.36976366945,0.20202772052534052,6.75060481078905,302.4725515680984,13.433987012474539,33.99934303497604,boiler dryout,3.6194203419698483
26662.148018652846,0.4454556690220111,11.73518615507628,337.5156887994167,18.01882226313615,13.535228314587025,boiler dryout,1.1939549163651462
29650.450866042425,0.46011383039612425,22.03590875262999,320.2480294425978,7.702328907669471,4.021464280075309,No accident,None
49349.21678863201,0.13360724023722134,23.483411603879308,311.4901458843704,10.829121773383154,21.85017795526704,boiler meltdown,3.2865317570326074
43611.40046005951,0.1972287742900552,10.114629553652328,328.0708290835311,5.454124146844073,31.381631932909215,boiler meltdown,1.2423823515613182
13017.380320800501,0.4417919375207474,9.401719830226575,334.4590764633403,11.306096521767188,28.578712379780377,No accident,None
15098.976150956321,0.21007242384177033,12.128046827950357,338.20420479741495,10.88450743890408,52.6703101100888,No accident,None
30783.0820882035,0.3299543414541017,7.565613234370849,305.7829932949475,14.62941487449966,57.789191460314946,boiler dryout,2.0190345983494846
48318.522129263496,0.35612812080903306,19.142354160149587,337.7213574187957,5.2405026763369404,5.000948809119881,boiler meltdown,1.2089875094465938
20299.90497048854,0.30835923752126904,25.998611304101303,303.2165019414919,15.285387209642936,39.22749550989594,No accident,None
27472.264716541376,0.1463268369825812,5.8254864757361196,300.43025182671033,9.918692224405735,26.6130538943841,boiler dryout,2.398538785196582
12441.739611480745,0.053001515275810596,18.547725128971198,318.32532648304806,10.819943345955092,6.800059488880546,No accident,None
25392.99892753984,0.3782603698736276,27.822107530706315,332.1274538122344,9.701518995186127,3.5448597922109637,No accident,None
38465.12364915827,0.06923959451570241,23.748561367338723,317.70044852745457,9.369189798636182,47.939175506588604,turbine rotation limit,9.381706163405621
17446.62369495577,0.3597747706653503,11.9132811826615,325.4397779428607,15.307570072957994,5.447198024923486,No accident,None
41536.37225943952,0.086311933474231,12.72576462405038,331.4990671277746,5.514240767818085,37.35975711698558,boiler meltdown,1.3858796692677942
46602.96249772678,0.06465505273697862,26.583321734262153,314.2901977708356,14.562456746036316,50.55415317253729,turbine rotation limit,16.26649226798092
21193.022323248897,0.07039020313199516,11.52903467330561,305.2967713761095,10.603325014452235,44.97301701675963,No accident,None
44633.16482672746,0.19808332355318142,20.89495808968343,335.58638311438074,11.317479928869693,52.75589966205682,boiler meltdown,1.7703095110287963
27704.64140707087,0.42764841498314293,11.894634099283813,339.05795175615197,8.4106542131778,39.938245593711656,boiler meltdown,2.5422180121440308
38578.22975920173,0.2795406059784204,13.590040719476534,302.48224013204344,12.782093085353743,34.311067524070424,boiler dryout,3.123511705793519
13436.235430366898,0.35077898307647465,9.60885682270794,307.3335270640411,10.950465459959897,13.353633154348385,No accident,None
23354.785326738005,0.40889115647728647,6.639327164524074,312.4881082424653,9.826092040182335,29.32719444352982,boiler dryout,3.472712576011735
37326.89044011485,0.2427607777433598,15.133561513788884,337.69991900830576,19.635837056571916,50.694790690445174,boiler dryout,0.6969744509455431
11294.796520259411,0.3545897589819585,8.011986422450764,304.59447988733945,9.251861595688446,53.80317066043515,No accident,None
25218.29494100969,0.3536160543993636,20.080019583794723,321.4903283330795,17.86839822461272,7.593346619475339,No accident,None
12791.567755255468,0.43249714767329495,11.20785440649571,316.598605292565,10.423957395409822,37.95789678934779,No accident,None
20991.112913140023,0.33409366584845746,15.278584463409736,331.0263368809315,14.519571208877123,34.471329660269525,No accident,None
31319.867674180587,0.14246226011346613,29.373202364984927,313.77316271905005,7.844543657918372,24.661155559750668,No accident,None
39368.75522073993,0.2900385653935442,17.228822883512173,333.00129896832925,5.01137584837334,50.861220328422284,boiler meltdown,1.75864204386237
10333.998379468547,0.079302405262921,6.279218034662357,315.45889436275115,10.108263354491386,30.456163797174575,No accident,None
43150.11798437548,0.2454921647613122,4.921969635037101,331.13585409358063,19.172921165501236,28.37726907158278,boiler dryout,0.3948882709241648
14867.216204424632,0.16784237626874224,26.637725017270746,334.4656768674157,12.906282322459973,27.643996321448462,No accident,None
14867.917312167883,0.09553734892317267,26.390114565084748,302.11745738731935,14.620906363913097,14.70605432948611,No accident,None
38952.479660928686,0.4423817812982959,5.802993671315734,331.3397456080293,16.099972859648155,38.76295782102961,boiler dryout,1.070890731469698
47096.509723397154,0.14927507793185785,6.5881217998032975,336.9568784724884,17.062088269956384,49.533651297892405,boiler dryout,0.47059214523555615
39642.14394465946,0.11209370743165342,24.32017641821324,322.2758900189773,18.989566069178824,53.55793865273072,boiler dryout,1.3659933504055408
14563.79283318205,0.16084289536137514,23.887782041935882,329.11084757816167,5.370861116613894,17.95636858742292,No accident,None
10085.697037054051,0.21485835783351948,25.44560939343668,336.36366222643164,10.05269608959465,11.132538256597826,No accident,None
12273.114917531562,0.32310749993129395,28.19446909429309,313.4680326106351,5.720035211797728,43.07239124315518,No accident,None
28769.603394378257,0.35853036951534595,7.995784678636991,307.3282391878801,8.597671742516237,7.346626594460542,boiler meltdown,2.8309110421939403
18764.076668727983,0.16567304283381865,9.952436455804405,302.97435125480064,12.163034119332432,56.991412727925955,No accident,None
30775.305222510302,0.4369733071583981,25.672980585873066,301.88830089762666,8.26992223929956,54.278451974196585,No accident,None
37810.06882603098,0.1706190954820018,20.99647801004321,306.5569357679096,11.092060301339853,26.88575802266456,turbine rotation limit,14.140847207965455
37981.487765208716,0.25342142565143605,22.129426349307426,324.34912096820716,18.06583770375692,21.436108396456646,boiler dryout,1.3765276680008274
33151.140981523626,0.14299035294030665,26.018315255654677,303.02773566900527,11.56282322762323,39.45004192150647,No accident,None
14653.267822376929,0.0959085148298646,6.294629827828743,323.13807266459946,12.470640980457903,44.81819143120702,No accident,None
43970.025273398285,0.2210614447781356,23.787940693370384,327.53189739813905,18.908141257228618,30.162927039186698,boiler dryout,0.9611411167938333
47767.99020704821,0.45832050604810637,24.102914339648066,322.99738219936427,9.34603383958144,3.514523834587233,boiler meltdown,2.3426539673843023
27533.519985806648,0.385313793829634,11.939723976255006,336.4532640720784,19.43598922109286,7.883824558207031,boiler dryout,0.9743316650810278
14625.450948800317,0.35643971502186467,12.43705066740377,314.3615508752183,6.289457900920667,49.90199190441364,No accident,None
20112.02067498206,0.4849702168256456,5.4453054629152104,326.5208161436119,6.527032212090933,2.179920556703705,boiler meltdown,3.172199501098237
26063.559317462732,0.3216405182885336,27.581754089626713,328.97368443950796,7.000545260599509,41.9918146530424,No accident,None
19818.221501265372,0.06035279330157071,5.794920811628147,324.5704802285533,6.046607775354579,33.59130815458486,boiler meltdown,3.4406018939318757
37731.97623206946,0.29529741621010375,9.655826931517753,309.91906957767054,9.668776455775529,1.6252354211914821,boiler meltdown,1.9321602594987475
12758.549063965733,0.25112605041627717,6.093102914756663,329.0248918630954,6.178747863992298,57.212674871136585,No accident,None
49017.16610054234,0.06343504670562056,25.770969555002825,337.4335067758187,18.421501233760793,6.4621374353004875,boiler dryout,0.8439053957283065
27090.301570079373,0.24783281707368449,22.064592755951974,322.46518938238427,19.35297359633543,44.932552527995696,No accident,None
43587.63185404559,0.4260147862288471,28.605631227138204,317.1648039704172,13.607827318866882,1.1952520863617866,No accident,None
31592.49992050846,0.29231844216676844,10.657413273672645,334.55922138803237,12.5641720716489,31.703306661731755,boiler meltdown,2.0959859048529395
45710.129453207526,0.36016241065458054,12.619489652598164,301.7562303085764,12.429388108461296,37.31387402200436,boiler dryout,1.8458441108249792
44885.46954140926,0.1306515890890148,29.116876037278406,339.2090689364324,19.941340346291376,24.855718465680845,boiler dryout,1.0222395883770012
16451.529387298124,0.49110453329755666,5.973144733104794,337.2180675488852,15.428799902336069,39.55067500162777,boiler dryout,4.613336722319438
30125.80046678605,0.49108189761424237,19.753647418519993,327.3884663707406,19.804788201212553,16.2610651592553,boiler dryout,1.7199769160995704
24725.430143750928,0.2537948727084738,29.326746905226337,332.5480546560474,7.991175258583639,11.973037413295755,No accident,None
23706.15775329218,0.27914356401799234,9.202304183890307,332.55701929502834,12.611243785782964,15.579102584896567,boiler meltdown,3.6162379802180564
34825.72270476399,0.4239978381006103,16.519661849820025,300.85846612897853,18.659356705737306,22.07606546776892,boiler dryout,1.1774271113372894
14155.40369959496,0.33385398195568877,10.576407116945195,331.1435546835203,11.042144680366679,51.85869001343012,No accident,None
28668.759078390256,0.32024698226384835,5.611965055400393,307.62482840055077,17.635417690930197,49.34699903975624,boiler dryout,0.8317910395485358
29437.412304294015,0.38516388887630837,5.311820449396955,311.78949613012765,16.78524889927941,0.9748193960428031,boiler dryout,0.8277619133472289
29416.913231254806,0.2871051532177005,24.39821627741185,300.36254539942,6.343432143821096,0.3758272983891464,No accident,None
38032.41020904886,0.06318451536216028,21.669021314582068,318.1755091702457,13.969999739472192,25.214471719217954,No accident,None
40661.609513584124,0.35176611925031415,23.447454896709317,311.2489476090382,12.425065668595002,17.842659595837034,turbine rotation limit,17.10209475151726
16183.186377694665,0.06819967542990833,16.07243463148807,328.09738609215367,19.12683550268116,33.676169377529945,No accident,None
24902.316714565,0.25425400006595444,9.101122311022692,333.96576194627175,19.950368944363433,51.11018512893965,boiler dryout,0.8589584037185923
23463.6252933336,0.20809824852685,29.05595207076252,313.0493774921289,13.872731020218255,16.264681697273303,No accident,None
42182.78830360723,0.4657369857051519,23.653947926755205,321.50687523214714,6.742322821732365,11.31222328068211,turbine rotation limit,3.723191840389117
20181.117863461346,0.10535074852421611,10.910515774943285,303.52314136004776,11.767490524432723,49.8098230108596,No accident,None
33318.4206985316,0.26273126542833214,10.711503563293995,305.3483518951111,16.03513792727326,5.57042091341269,boiler dryout,2.3387172504408174
36114.72455737304,0.4802141133330067,7.700208478566697,308.7535008594438,11.696102301166096,34.81683521173963,boiler dryout,1.7908414698894417
39563.984990150784,0.11371661638299815,21.794674992356864,323.77989151849044,19.93701619684952,30.567994733173915,boiler dryout,0.9307881085875973
28779.93653733262,0.18299099995448187,14.13693636054012,337.6563870092797,17.779281170125103,56.61473492548365,boiler dryout,1.2717495854070124
18503.2766178873,0.25879527786684164,23.084653499143194,301.7317057725982,19.618258019670698,17.85562648341637,No accident,None
41710.50272109054,0.4079158135116326,21.7192558535619,322.9618769992966,18.570936809767474,4.811549840487084,boiler dryout,1.0197776559943275
48666.7393703087,0.3113248603710809,27.021631709847593,337.1670769942678,17.585561139840024,57.104746368860106,boiler dryout,0.9905042707397596
45862.835018121325,0.07139311571569275,26.658955263545295,310.6926702679935,6.92957717183927,10.264439048103442,turbine rotation limit,3.627408059711782
41658.347466222986,0.15332017007020893,26.62870683496099,325.92324577187844,14.859664157216919,52.45696325939377,No accident,None
39041.96138789391,0.376985022795683,8.680162137673754,318.0159554588205,7.144576446570178,3.569846413243334,boiler meltdown,1.5611461826072597
35569.680079819336,0.3784349882795886,6.715659826161394,304.8834998663208,19.819092671443194,25.015996644633045,boiler dryout,0.534235096804226
14347.588717810428,0.2195685075181445,19.66986020412343,310.16033654641296,7.342170477196808,20.115742341796057,No accident,None
11745.710597569214,0.35591664544433804,7.165791154621374,337.20306417328754,14.70369055620024,26.815590546780037,No accident,None
34555.3760570274,0.32654702135381414,5.211483569329162,319.38185708547326,12.729411657673825,10.179271316155221,boiler dryout,1.433216548134717
20086.36324603002,0.2381093181579081,6.235348815784514,311.3484023476817,7.132042520777049,24.054834555763883,boiler meltdown,4.412327184490042
49487.40107219706,0.37971175441348404,11.566572320161907,330.00432095566305,18.878155324617744,22.135976196110732,boiler dryout,0.47345013010625625
